GEOID,NAME,variable,estimate,moe,geometry
24033800605,Census Tract 8006.05; Prince George's County; Maryland,B19013_001,123876,4951,"list(list(c(-76.794201, -76.792941, -76.78399, -76.778964, -76.772463, -76.771054, -76.770186, -76.769401, -76.768904, -76.766258, -76.76366, -76.762161, -76.760841, -76.756461, -76.754624, -76.751746, -76.749705, -76.747702, -76.747, -76.745324, -76.74396, -76.741972, -76.742072, -76.742371, -76.738401, -76.733355, -76.726868, -76.715618, -76.712165, -76.711457, -76.708907, -76.708065, -76.708403, -76.710676, -76.710116, -76.706588, -76.70254, -76.702085, -76.703708, -76.706145, -76.712251, -76.713214, 
-76.71439, -76.714317, -76.717478, -76.717565, -76.719363, -76.723661, -76.72887, -76.735663, -76.737765, -76.745138, -76.750615, -76.753117, -76.756306, -76.757742, -76.763698, -76.765552, -76.768373, -76.766148, -76.763757, -76.76128, -76.759113, -76.759915, -76.761494, -76.76137, -76.761213, -76.767531, -76.765647, -76.768707, -76.777534, -76.777008, -76.77707, -76.778308, -76.781676, -76.782418, -76.78369, -76.790784, -76.796259, -76.794201, 38.827996, 38.829202, 38.834374, 38.835332, 38.835517, 
38.831138, 38.827402, 38.82602, 38.825232, 38.821436, 38.819222, 38.819605, 38.819463, 38.820725, 38.821812, 38.820977, 38.821662, 38.821735, 38.820228, 38.820275, 38.820805, 38.814962, 38.813981, 38.81364, 38.813804, 38.813745, 38.813221, 38.811324, 38.810935, 38.809022, 38.806474, 38.804867, 38.803114, 38.79843, 38.796003, 38.792707, 38.790397, 38.788478, 38.786839, 38.785665, 38.784356, 38.783383, 38.780761, 38.778226, 38.777625, 38.779503, 38.781289, 38.778418, 38.775818, 38.775307, 38.775861, 
38.774363, 38.771952, 38.771698, 38.767175, 38.769556, 38.773821, 38.77648, 38.777852, 38.779329, 38.779903, 38.783482, 38.787787, 38.790995, 38.794281, 38.797655, 38.804129, 38.808524, 38.809488, 38.811106, 38.811469, 38.812994, 38.814508, 38.815586, 38.819752, 38.820283, 38.820952, 38.824105, 38.826976, 38.827996)))"
24033806602,Census Tract 8066.02; Prince George's County; Maryland,B19013_001,85987,19655,"list(list(c(-76.919368, -76.918942, -76.918759, -76.916873, -76.91582, -76.915144, -76.914339, -76.904868, -76.90411, -76.903403, -76.900043, -76.899087, -76.899368, -76.904663, -76.905318, -76.905545, -76.908698, -76.915838, -76.91767, -76.919852, -76.919368, 38.962472, 38.963516, 38.965899, 38.969392, 38.971086, 38.972167, 38.972059, 38.971918, 38.971915, 38.971952, 38.972453, 38.972509, 38.972019, 38.96471, 38.9633, 38.961212, 38.961136, 38.96012, 38.96018, 38.960517, 38.962472)))"
24033801312,Census Tract 8013.12; Prince George's County; Maryland,B19013_001,129745,22663,"list(list(c(-76.990609, -76.985572, -76.975827, -76.975977, -76.972544, -76.969818, -76.968446, -76.970011, -76.969844, -76.972383, -76.972274, -76.97132, -76.969876, -76.97095, -76.97109, -76.969963, -76.969844, -76.970842, -76.970782, -76.971539, -76.970943, -76.971819, -76.974529, -76.975231, -76.976958, -76.977445, -76.97992, -76.982102, -76.985509, -76.98656, -76.98735, -76.989887, -76.990041, -76.990062, -76.990188, -76.990768, -76.990609, 38.734408, 38.735873, 38.735308, 38.733905, 38.732501, 
38.733274, 38.732477, 38.728831, 38.726637, 38.726145, 38.723307, 38.721249, 38.719955, 38.718632, 38.716895, 38.71587, 38.714533, 38.713993, 38.713165, 38.706726, 38.704374, 38.703744, 38.703295, 38.703356, 38.701726, 38.699248, 38.697973, 38.698102, 38.699408, 38.698656, 38.702045, 38.707678, 38.712606, 38.714365, 38.725523, 38.731974, 38.734408)))"
24033801207,Census Tract 8012.07; Prince George's County; Maryland,B19013_001,135450,24653,"list(list(c(-76.881923, -76.879194, -76.876528, -76.870412, -76.86738, -76.867046, -76.864651, -76.863953, -76.862124, -76.85711, -76.852908, -76.850974, -76.846539, -76.852891, -76.854703, -76.856283, -76.85999, -76.861038, -76.870181, -76.873766, -76.877941, -76.879202, -76.881511, -76.881633, -76.879193, -76.878731, -76.879459, -76.879206, -76.879045, -76.879665, -76.884803, -76.881923, 38.769793, 38.770334, 38.771134, 38.7752, 38.775928, 38.771667, 38.767052, 38.761253, 38.756082, 38.752397, 
38.748888, 38.747822, 38.746196, 38.741148, 38.739958, 38.738008, 38.736473, 38.735311, 38.73414, 38.732598, 38.732497, 38.731443, 38.731249, 38.73499, 38.739124, 38.740574, 38.75045, 38.752103, 38.757102, 38.758866, 38.768312, 38.769793)))"
24033803900,Census Tract 8039; Prince George's County; Maryland,B19013_001,82308,31765,"list(list(c(-76.929325, -76.928511, -76.927449, -76.926222, -76.924315, -76.923702, -76.92358, -76.922812, -76.921102, -76.920203, -76.919132, -76.916161, -76.916783, -76.915392, -76.915746, -76.916163, -76.918617, -76.918427, -76.918945, -76.919688, -76.919896, -76.920186, -76.92033, -76.920572, -76.920956, -76.921469, -76.921837, -76.923491, -76.9253, -76.928317, -76.92759, -76.928544, -76.928661, -76.929325, 38.948016, 38.949017, 38.950163, 38.95108, 38.952494, 38.953546, 38.953955, 38.95392, 
38.953917, 38.95382, 38.953776, 38.953248, 38.951181, 38.950427, 38.949626, 38.948947, 38.94747, 38.946755, 38.945528, 38.944793, 38.9446, 38.944415, 38.944353, 38.944312, 38.94433, 38.944403, 38.944528, 38.945464, 38.94506, 38.946687, 38.947556, 38.947827, 38.947861, 38.948016)))"
24033804002,Census Tract 8040.02; Prince George's County; Maryland,B19013_001,82868,16793,"list(list(c(-76.944785, -76.943561, -76.941818, -76.940305, -76.939683, -76.939174, -76.937876, -76.935783, -76.933748, -76.932858, -76.931687, -76.929325, -76.928661, -76.928544, -76.92759, -76.928317, -76.9253, -76.923491, -76.921837, -76.921469, -76.920956, -76.920572, -76.92033, -76.920186, -76.919896, -76.919688, -76.918945, -76.918427, -76.916303, -76.916841, -76.917565, -76.91821, -76.925547, -76.926914, -76.928088, -76.928514, -76.931292, -76.930328, -76.933382, -76.933557, -76.93606, -76.938594, 
-76.93944, -76.940616, -76.942147, -76.943981, -76.94394, -76.943532, -76.943239, -76.943379, -76.94365, -76.944785, 38.941196, 38.943911, 38.944596, 38.945452, 38.945691, 38.945842, 38.944947, 38.944092, 38.943246, 38.943923, 38.945072, 38.948016, 38.947861, 38.947827, 38.947556, 38.946687, 38.94506, 38.945464, 38.944528, 38.944403, 38.94433, 38.944312, 38.944353, 38.944415, 38.9446, 38.944793, 38.945528, 38.946755, 38.946685, 38.945373, 38.940735, 38.939323, 38.938623, 38.939001, 38.939315, 38.937534, 
38.936938, 38.936324, 38.935035, 38.934538, 38.933043, 38.933008, 38.933269, 38.936426, 38.93766, 38.938246, 38.938268, 38.938485, 38.938654, 38.938789, 38.939007, 38.941196)))"
24033804200,Census Tract 8042; Prince George's County; Maryland,B19013_001,158889,39218,"list(list(c(-76.925794, -76.924495, -76.919714, -76.918034, -76.917023, -76.915193, -76.914475, -76.914604, -76.91129, -76.9108, -76.908612, -76.908709, -76.910424, -76.910312, -76.912134, -76.914401, -76.915337, -76.915185, -76.916614, -76.919352, -76.922995, -76.924697, -76.923564, -76.92358, -76.924129, -76.925449, -76.929471, -76.925794, 38.930272, 38.93132, 38.933467, 38.934432, 38.935238, 38.93454, 38.934335, 38.933668, 38.931993, 38.928348, 38.927441, 38.92467, 38.924154, 38.922956, 38.92061, 
38.919821, 38.918429, 38.917109, 38.91665, 38.91577, 38.913814, 38.91323, 38.916783, 38.917913, 38.919464, 38.921085, 38.925489, 38.930272)))"
24033803801,Census Tract 8038.01; Prince George's County; Maryland,B19013_001,93452,26611,"list(list(c(-76.914357, -76.911418, -76.910237, -76.909802, -76.909861, -76.909422, -76.905106, -76.904036, -76.903111, -76.898694, -76.892103, -76.892029, -76.897552, -76.899742, -76.900478, -76.903505, -76.907538, -76.912069, -76.913195, -76.914357, 38.939158, 38.942228, 38.944431, 38.946567, 38.951966, 38.953109, 38.951856, 38.951103, 38.95018, 38.94861, 38.947143, 38.947045, 38.945536, 38.944817, 38.944455, 38.941881, 38.939311, 38.938817, 38.938856, 38.939158)))"
24033801311,Census Tract 8013.11; Prince George's County; Maryland,B19013_001,183056,40283,"list(list(c(-76.991056, -76.988204, -76.986852, -76.98656, -76.985509, -76.982102, -76.97992, -76.977445, -76.976958, -76.975231, -76.974529, -76.971819, -76.970943, -76.971539, -76.970782, -76.970842, -76.969844, -76.969963, -76.97109, -76.97095, -76.969876, -76.97132, -76.972274, -76.972383, -76.969844, -76.970011, -76.968446, -76.969818, -76.970538, -76.967927, -76.968527, -76.965134, -76.963855, -76.961302, -76.957222, -76.952987, -76.952821, -76.95111, -76.949629, -76.947146, -76.944675, -76.942091, 
-76.936801, -76.9337, -76.927123, -76.932006, -76.931024, -76.930143, -76.929087, -76.926086, -76.924573, -76.921996, -76.91972, -76.91556, -76.910094, -76.917695, -76.919595, -76.920865, -76.926953, -76.92996, -76.932898, -76.936574, -76.937827, -76.939318, -76.938659, -76.936248, -76.932701, -76.920797, -76.919131, -76.923419, -76.925902, -76.926262, -76.925284, -76.920634, -76.920427, -76.921567, -76.923593, -76.933727, -76.936423, -76.939201, -76.947726, -76.952584, -76.965487, -76.966942, -76.971395, 
-76.972198, -76.974415, -76.977072, -76.97925, -76.980815, -76.981679, -76.98495, -76.990322, -76.995132, -76.991056, 38.689154, 38.693158, 38.696207, 38.698656, 38.699408, 38.698102, 38.697973, 38.699248, 38.701726, 38.703356, 38.703295, 38.703744, 38.704374, 38.706726, 38.713165, 38.713993, 38.714533, 38.71587, 38.716895, 38.718632, 38.719955, 38.721249, 38.723307, 38.726145, 38.726637, 38.728831, 38.732477, 38.733274, 38.734878, 38.735142, 38.7374, 38.738674, 38.741994, 38.742207, 38.746191, 38.748551, 
38.75009, 38.750983, 38.753674, 38.756229, 38.75684, 38.758737, 38.75616, 38.755207, 38.751984, 38.747663, 38.743813, 38.74301, 38.737843, 38.735283, 38.732469, 38.729986, 38.728666, 38.732144, 38.720914, 38.720214, 38.717914, 38.715171, 38.714967, 38.714009, 38.711673, 38.710305, 38.710452, 38.709355, 38.70783, 38.708951, 38.709037, 38.706941, 38.705808, 38.703388, 38.699885, 38.697646, 38.695906, 38.6926, 38.688486, 38.6854, 38.685107, 38.680719, 38.679811, 38.678114, 38.674044, 38.672524, 38.673692, 
38.674201, 38.673655, 38.673394, 38.678086, 38.680234, 38.683845, 38.687793, 38.688336, 38.686504, 38.686098, 38.685297, 38.689154)))"
24033801302,Census Tract 8013.02; Prince George's County; Maryland,B19013_001,122083,40703,"list(list(c(-77.078599, -77.059499, -77.043398, -77.029097, -77.004133, -77.001359, -77.000261, -76.998734, -76.996577, -76.995717, -76.993892, -76.992657, -76.990829, -76.989207, -76.98656, -76.986852, -76.988204, -76.991056, -76.995132, -77.011802, -77.019608, -77.042904, -77.04696, -77.052248, -77.055731, -77.057875, -77.064499, -77.071703, -77.07339, -77.075999, -77.078463, -77.078599, 38.694114, 38.701914, 38.703614, 38.698114, 38.696351, 38.69702, 38.696444, 38.697177, 38.697378, 38.696607, 
38.697638, 38.696186, 38.695384, 38.696045, 38.698656, 38.696207, 38.693158, 38.689154, 38.685297, 38.670321, 38.663704, 38.643753, 38.640733, 38.637397, 38.635481, 38.639674, 38.657116, 38.676143, 38.681678, 38.687215, 38.693774, 38.694114)))"
24033801307,Census Tract 8013.07; Prince George's County; Maryland,B19013_001,143350,20382,"list(list(c(-77.043079, -77.042282, -77.042080963257, -77.033527, -77.014407, -77.011435, -77.00881, -77.007315, -77.004719, -77.001933, -77.000781, -77.001671, -77.001035, -76.9952, -76.993813, -76.99329, -76.991918, -76.990768, -76.990188, -76.997166, -76.99826, -77.002452, -77.004817, -77.008971, -77.012723, -77.015712, -77.020329, -77.021809, -77.030275, -77.030704, -77.033959, -77.0415234613878, -77.0415414782646, -77.041637, -77.042382, -77.043467, -77.043079, 38.739797, 38.741285, 38.7467231797332, 
38.746538, 38.746124, 38.747227, 38.748772, 38.75275, 38.754536, 38.75559, 38.757636, 38.759339, 38.761339, 38.760087, 38.76083, 38.755924, 38.742644, 38.731974, 38.725523, 38.723914, 38.723975, 38.725334, 38.724926, 38.725543, 38.72544, 38.725957, 38.724442, 38.724369, 38.725889, 38.726562, 38.727155, 38.7285340045407, 38.729830619107, 38.736705, 38.737785, 38.739147, 38.739797)))"
24033800607,Census Tract 8006.07; Prince George's County; Maryland,B19013_001,178995,17757,"list(list(c(-76.812057, -76.80645, -76.804028, -76.802806, -76.79873, -76.795633, -76.786316, -76.784411, -76.781397, -76.780653, -76.771897, -76.770851, -76.771096, -76.76948, -76.770361, -76.767131, -76.765576, -76.765864, -76.766997, -76.769991, -76.773782, -76.776306, -76.77372, -76.773644, -76.771549, -76.770883, -76.766235, -76.760146, -76.759821, -76.758201, -76.750318, -76.752441, -76.751864, -76.746685, -76.746137, -76.746063, -76.748208, -76.748047, -76.74506, -76.744689, -76.744568, -76.744566, 
-76.74396, -76.745324, -76.747, -76.747702, -76.749487, -76.750791, -76.751569, -76.75211, -76.752753, -76.756596, -76.759331, -76.76005, -76.763985, -76.766761, -76.76578, -76.767092, -76.771717, -76.772636, -76.775241, -76.777993, -76.781179, -76.784504, -76.788485, -76.793071, -76.795815, -76.798884, -76.801761, -76.803086, -76.803677, -76.806924, -76.807813, -76.807743, -76.810269, -76.811687, -76.812057, 38.870975, 38.871874, 38.873991, 38.876087, 38.875317, 38.874743, 38.874176, 38.873613, 
38.876997, 38.87713, 38.877157, 38.877624, 38.874429, 38.873523, 38.871368, 38.871347, 38.870301, 38.868351, 38.866979, 38.865137, 38.866232, 38.865606, 38.860347, 38.860244, 38.857764, 38.856466, 38.856406, 38.857955, 38.860557, 38.861568, 38.861313, 38.852504, 38.850845, 38.845157, 38.844259, 38.842753, 38.836014, 38.834842, 38.831239, 38.829404, 38.823932, 38.823051, 38.820805, 38.820275, 38.820228, 38.821735, 38.821868, 38.823018, 38.824436, 38.824678, 38.825104, 38.828801, 38.828812, 38.832062, 
38.833614, 38.833475, 38.836144, 38.838052, 38.839519, 38.839672, 38.839621, 38.841751, 38.843264, 38.84539, 38.847197, 38.848118, 38.849434, 38.850226, 38.852035, 38.853843, 38.855924, 38.85882, 38.861451, 38.863415, 38.866309, 38.869141, 38.870975)))"
24033802803,Census Tract 8028.03; Prince George's County; Maryland,B19013_001,96250,19263,"list(list(c(-76.920278, -76.91851, -76.917432, -76.916306, -76.915212, -76.913866, -76.912768, -76.911951, -76.909873, -76.908476, -76.903669, -76.901742, -76.900331, -76.900182, -76.89815, -76.898081, -76.896339, -76.89597, -76.894304, -76.894271, -76.893933, -76.893104, -76.893059, -76.892967, -76.892747, -76.892503, -76.894468, -76.896273, -76.897772, -76.900864, -76.902422, -76.903593, -76.905241, -76.907328, -76.909477, -76.912758, -76.914865, -76.915781, -76.916808, -76.917447, -76.917907, 
-76.918978, -76.920278, 38.869982, 38.873391, 38.875394, 38.877612, 38.879705, 38.881337, 38.880207, 38.881164, 38.885173, 38.885375, 38.886057, 38.886328, 38.88664, 38.88685, 38.886914, 38.886712, 38.879287, 38.877672, 38.871059, 38.870936, 38.869999, 38.868521, 38.868431, 38.868246, 38.867807, 38.866113, 38.864436, 38.863793, 38.863467, 38.862495, 38.863471, 38.864165, 38.865138, 38.865411, 38.864656, 38.864863, 38.864235, 38.864984, 38.866547, 38.868231, 38.868811, 38.869555, 38.869982)))"
24033801802,Census Tract 8018.02; Prince George's County; Maryland,B19013_001,79754,10542,"list(list(c(-76.959924, -76.957592, -76.95623, -76.956697, -76.953845, -76.948941, -76.948378, -76.946399, -76.946306, -76.945356, -76.945024, -76.943102, -76.941653, -76.940752, -76.941059, -76.945035, -76.947489, -76.949348, -76.951829, -76.951877, -76.953439, -76.95552, -76.959054, -76.95976, -76.959924, 38.833137, 38.83447, 38.83513, 38.835615, 38.838286, 38.841497, 38.842056, 38.839537, 38.839417, 38.838167, 38.837703, 38.835264, 38.833595, 38.832916, 38.831272, 38.831685, 38.834253, 38.833019, 
38.83332, 38.83149, 38.828476, 38.828721, 38.8325, 38.83302, 38.833137)))"
24033801907,Census Tract 8019.07; Prince George's County; Maryland,B19013_001,55117,20209,"list(list(c(-76.949961, -76.948504, -76.94817, -76.944665, -76.941795, -76.941059, -76.940752, -76.941653, -76.943102, -76.945024, -76.945356, -76.941492, -76.9407, -76.939003, -76.933771, -76.933427, -76.93321, -76.933793, -76.935008, -76.93627, -76.936611, -76.934161, -76.932086, -76.929976, -76.927241, -76.924503, -76.920589, -76.917751, -76.916499, -76.913332, -76.911685, -76.912828, -76.914212, -76.918534, -76.91928, -76.923374, -76.92552, -76.92639, -76.927143, -76.928847, -76.930514, -76.931159, 
-76.937341, -76.943559, -76.946388, -76.94877, -76.949684, -76.949961, 38.823461, 38.823915, 38.824109, 38.827051, 38.830102, 38.831272, 38.832916, 38.833595, 38.835264, 38.837703, 38.838167, 38.839403, 38.838402, 38.838872, 38.83625, 38.837315, 38.840218, 38.840117, 38.840001, 38.840411, 38.84205, 38.842458, 38.842789, 38.840091, 38.837825, 38.836551, 38.835467, 38.834841, 38.834659, 38.834359, 38.834364, 38.833874, 38.834076, 38.832598, 38.831671, 38.830345, 38.829558, 38.828037, 38.827324, 38.823266, 
38.821539, 38.818843, 38.817965, 38.818209, 38.817953, 38.817279, 38.818401, 38.823461)))"
24033800505,Census Tract 8005.05; Prince George's County; Maryland,B19013_001,153750,29968,"list(list(c(-76.745188, -76.743832, -76.742656, -76.738087, -76.737942, -76.736325, -76.733949, -76.727228, -76.72635, -76.722415, -76.717171, -76.71748, -76.717469, -76.724218, -76.728173, -76.7431, -76.743327, -76.744764, -76.745188, 38.956189, 38.95756, 38.958374, 38.963206, 38.96391, 38.96393, 38.964125, 38.961477, 38.961517, 38.962721, 38.963125, 38.9573, 38.955166, 38.953908, 38.953561, 38.953103, 38.953094, 38.955662, 38.956189)))"
24033800103,Census Tract 8001.03; Prince George's County; Maryland,B19013_001,87008,17623,"list(list(c(-76.853048, -76.848979, -76.846242, -76.843194, -76.84159, -76.840893, -76.840362, -76.837799, -76.837564, -76.835605, -76.832516, -76.828523, -76.827476, -76.827117, -76.832375, -76.832596, -76.832878, -76.839429, -76.843898, -76.845921, -76.847427, -76.848223, -76.850848, -76.849804, -76.853048, 39.100305, 39.104188, 39.107967, 39.10683, 39.105861, 39.104543, 39.103142, 39.100948, 39.09685, 39.096643, 39.09532, 39.095003, 39.092973, 39.089831, 39.085766, 39.086068, 39.086364, 39.091152, 
39.092936, 39.094042, 39.095304, 39.095523, 39.097223, 39.098183, 39.100305)))"
24033800105,Census Tract 8001.05; Prince George's County; Maryland,B19013_001,109709,16408,"list(list(c(-76.889411, -76.889353, -76.888835, -76.887586, -76.880365, -76.877017, -76.877765, -76.873563, -76.872808, -76.870905, -76.870373, -76.869003, -76.863971, -76.864543, -76.866582, -76.866912, -76.86615, -76.861836, -76.862036, -76.862397, -76.863187, -76.866054, -76.867679, -76.868315, -76.870529, -76.871113, -76.871688, -76.875008, -76.884388, -76.889975, -76.889411, 39.101588, 39.101715, 39.10396, 39.105201, 39.109596, 39.11153, 39.111924, 39.115381, 39.114588, 39.114121, 39.112921, 
39.112214, 39.110949, 39.108944, 39.107585, 39.106654, 39.104993, 39.103865, 39.101603, 39.101593, 39.1015, 39.101893, 39.102316, 39.102606, 39.102882, 39.102884, 39.102898, 39.102442, 39.100827, 39.099866, 39.101588)))"
24033800203,Census Tract 8002.03; Prince George's County; Maryland,B19013_001,163438,17460,"list(list(c(-76.928677, -76.927149, -76.921596, -76.917583, -76.914296, -76.909809, -76.909227, -76.908834, -76.907444, -76.903897, -76.907292, -76.902407, -76.90293, -76.900793, -76.894275, -76.888802, -76.888505, -76.885656, -76.884358, -76.882948, -76.877896, -76.875349, -76.873563, -76.877765, -76.877017, -76.880365, -76.887586, -76.888835, -76.889353, -76.889411, -76.889975, -76.892207, -76.893848, -76.897174, -76.900412, -76.900733, -76.901394, -76.901478, -76.901128, -76.903102, -76.909285, 
-76.917638, -76.919433, -76.921017, -76.928122, -76.928677, 39.076723, 39.078658, 39.086207, 39.091273, 39.096307, 39.102479, 39.104096, 39.10385, 39.106238, 39.114618, 39.117908, 39.120317, 39.121103, 39.121127, 39.123861, 39.129986, 39.130967, 39.131292, 39.126964, 39.125555, 39.120507, 39.11683, 39.115381, 39.111924, 39.11153, 39.109596, 39.105201, 39.10396, 39.101715, 39.101588, 39.099866, 39.092527, 39.08965, 39.085384, 39.08644, 39.086304, 39.085226, 39.084606, 39.083339, 39.081922, 39.079907, 
39.080053, 39.080452, 39.075506, 39.076484, 39.076723)))"
